Entity,Code,Year,"Peas, dry | 00000187 || Production | 005510 || tonnes"
Germany,DEU,1974,46808
Germany,DEU,1975,42394
Germany,DEU,1976,29763
Germany,DEU,1977,34590
Germany,DEU,1978,44590
Germany,DEU,1979,47960
Germany,DEU,1980,38600
Germany,DEU,1981,39300
Germany,DEU,1982,46326
Germany,DEU,1983,43486
Germany,DEU,1984,51084
Germany,DEU,1985,49980
Germany,DEU,1986,51995
Germany,DEU,1987,190731
Germany,DEU,1988,147515
Germany,DEU,1989,115441
Germany,DEU,1990,76700
Germany,DEU,1991,74755
Germany,DEU,1992,73933
Germany,DEU,1993,133977
Germany,DEU,1994,151074
Germany,DEU,1995,216435
Germany,DEU,1996,300879
Germany,DEU,1997,400440
Germany,DEU,1998,589378
Germany,DEU,1999,610039
Germany,DEU,2000,408899
Germany,DEU,2001,559633
Germany,DEU,2002,413227
Germany,DEU,2003,391739
Germany,DEU,2004,464212
Germany,DEU,2005,346300
Germany,DEU,2006,287700
Germany,DEU,2007,177487
Germany,DEU,2008,140556
Germany,DEU,2009,165907
Germany,DEU,2010,171966
Germany,DEU,2011,154600
Germany,DEU,2012,138800
Germany,DEU,2013,129500
Germany,DEU,2014,155300
Germany,DEU,2015,276800
Germany,DEU,2016,290200
Germany,DEU,2017,298100
Germany,DEU,2018,197100
Germany,DEU,2019,228200
Germany,DEU,2020,297500
Germany,DEU,2021,299100
Greece,GRC,1961,8334
Greece,GRC,1962,6851
Greece,GRC,1963,5617
Greece,GRC,1964,5940
Greece,GRC,1965,4874
Greece,GRC,1966,5042
Greece,GRC,1967,5391
Greece,GRC,1968,2682
Greece,GRC,1969,2412
Greece,GRC,1970,3635
Greece,GRC,1971,2392
Greece,GRC,1972,2024
Greece,GRC,1973,2027
Greece,GRC,1974,1980
Greece,GRC,1975,2416
Greece,GRC,1976,1307
Greece,GRC,1977,1090
Greece,GRC,1978,1570
Greece,GRC,1979,1526
Greece,GRC,1980,2283
Greece,GRC,1981,844
Greece,GRC,1982,592
Greece,GRC,1983,598
Greece,GRC,1984,1075
Greece,GRC,1985,1771
Greece,GRC,1986,177
Greece,GRC,1987,200
Greece,GRC,1988,637
Greece,GRC,1989,333
Greece,GRC,1990,306
Greece,GRC,1991,528
Greece,GRC,1992,307
Greece,GRC,1993,393.67
Greece,GRC,1994,222.35
Greece,GRC,1995,185.94
Greece,GRC,1996,330.29
Greece,GRC,1997,141.79
Greece,GRC,1998,146.44
Greece,GRC,1999,159.27
Greece,GRC,2000,278.71
Greece,GRC,2001,202.11
Greece,GRC,2002,154.88
Greece,GRC,2003,339.19
Greece,GRC,2004,330.36
Greece,GRC,2005,407.87
Greece,GRC,2006,187.32
Greece,GRC,2007,153.68
Greece,GRC,2008,130.59
Greece,GRC,2009,190.35
Greece,GRC,2010,217.33
Greece,GRC,2011,197.88
Greece,GRC,2012,386.61
Greece,GRC,2013,472.9
Greece,GRC,2014,453.29
Greece,GRC,2015,687
Greece,GRC,2016,565
Greece,GRC,2017,28509.26
Greece,GRC,2018,22550
Greece,GRC,2019,17710
Greece,GRC,2020,18710
Greece,GRC,2021,29030
Guyana,GUY,1961,60
Guyana,GUY,1962,60
Guyana,GUY,1963,61
Guyana,GUY,1964,112
Guyana,GUY,1965,90
Guyana,GUY,1966,81
Guyana,GUY,1967,76
Guyana,GUY,1968,79
Guyana,GUY,1969,123
Guyana,GUY,1970,154
Guyana,GUY,1971,173
Guyana,GUY,1972,181
Guyana,GUY,1973,247
Guyana,GUY,1974,816
Guyana,GUY,1975,998
Guyana,GUY,1976,726
Guyana,GUY,1977,1089
Guyana,GUY,1978,1100
Guyana,GUY,1979,1306
Guyana,GUY,1980,1315
Guyana,GUY,1981,816
Guyana,GUY,1982,907
Guyana,GUY,1983,1134
Guyana,GUY,1984,1000
Guyana,GUY,1985,1200
Guyana,GUY,1986,1500
Guyana,GUY,1987,1300
Guyana,GUY,1988,1300
Guyana,GUY,1989,1300
Guyana,GUY,1990,1400
Guyana,GUY,1991,1314.53
Guyana,GUY,1992,1276.2
Guyana,GUY,1993,1300
Guyana,GUY,1994,1196.97
Guyana,GUY,1995,1158.43
Guyana,GUY,1996,1000
Guyana,GUY,1997,1600
Guyana,GUY,1998,1057.02
Guyana,GUY,1999,1000.06
Guyana,GUY,2000,500
Guyana,GUY,2001,890.83
Guyana,GUY,2002,850.29
Guyana,GUY,2003,813.99
Guyana,GUY,2004,781.05
Guyana,GUY,2005,763.16
Guyana,GUY,2006,730.86
Guyana,GUY,2007,698.94
Guyana,GUY,2008,666.03
Guyana,GUY,2009,635.26
Guyana,GUY,2010,605.31
Guyana,GUY,2011,575.84
Guyana,GUY,2012,500
Guyana,GUY,2013,500
Guyana,GUY,2014,529.03
Guyana,GUY,2015,454.81
Guyana,GUY,2016,494.61
Guyana,GUY,2017,492.82
Guyana,GUY,2018,480.75
Guyana,GUY,2019,489.39
Guyana,GUY,2020,487.65
Guyana,GUY,2021,485.93
High-income countries,,1961,713478
High-income countries,,1962,793989
High-income countries,,1963,794104
High-income countries,,1964,788004
High-income countries,,1965,803001
High-income countries,,1966,727819
High-income countries,,1967,766780
High-income countries,,1968,630658
High-income countries,,1969,772810
High-income countries,,1970,785472
High-income countries,,1971,840695
High-income countries,,1972,619943
High-income countries,,1973,576124
High-income countries,,1974,779794
High-income countries,,1975,765331
High-income countries,,1976,658584
High-income countries,,1977,651918
High-income countries,,1978,954489
High-income countries,,1979,937409
High-income countries,,1980,1154142
High-income countries,,1981,1133369
High-income countries,,1982,1346691
High-income countries,,1983,1679693
High-income countries,,1984,2210208
High-income countries,,1985,2920027
High-income countries,,1986,3736765
High-income countries,,1987,4842525
High-income countries,,1988,5656473
High-income countries,,1989,5431769
High-income countries,,1990,6208288
High-income countries,,1991,6006899.5
High-income countries,,1992,6053644
High-income countries,,1993,7134798.5
High-income countries,,1994,6924999.5
High-income countries,,1995,6434757.5
High-income countries,,1996,5887701
High-income countries,,1997,7376037
High-income countries,,1998,8368928
High-income countries,,1999,7366040
High-income countries,,2000,6854303.5
High-income countries,,2001,6010593
High-income countries,,2002,4785489.5
High-income countries,,2003,5658770
High-income countries,,2004,7108070
High-income countries,,2005,6729302.5
High-income countries,,2006,5388188.5
High-income countries,,2007,5428390
High-income countries,,2008,5521884.5
High-income countries,,2009,5916706
High-income countries,,2010,6134553
High-income countries,,2011,4711129
High-income countries,,2012,5379785.5
High-income countries,,2013,6282674.5
High-income countries,,2014,6362230.5
High-income countries,,2015,6418259
High-income countries,,2016,8592078
High-income countries,,2017,7643196
High-income countries,,2018,6448936.5
High-income countries,,2019,7373845
High-income countries,,2020,7845387.5
High-income countries,,2021,4935786.5
Hungary,HUN,1961,71489
Hungary,HUN,1962,94916
Hungary,HUN,1963,106444
Hungary,HUN,1964,79635
Hungary,HUN,1965,125375
Hungary,HUN,1966,104938
Hungary,HUN,1967,127918
Hungary,HUN,1968,68129
Hungary,HUN,1969,118250
Hungary,HUN,1970,108820
Hungary,HUN,1971,106073
Hungary,HUN,1972,84208
Hungary,HUN,1973,71571
Hungary,HUN,1974,126911
Hungary,HUN,1975,115710
Hungary,HUN,1976,126010
Hungary,HUN,1977,99078
Hungary,HUN,1978,125011
Hungary,HUN,1979,61937
Hungary,HUN,1980,124788
Hungary,HUN,1981,101610
Hungary,HUN,1982,103977
Hungary,HUN,1983,113165
Hungary,HUN,1984,178891
Hungary,HUN,1985,165471
Hungary,HUN,1986,189313
Hungary,HUN,1987,226522
Hungary,HUN,1988,341342
Hungary,HUN,1989,407000
Hungary,HUN,1990,304988
Hungary,HUN,1991,269307
Hungary,HUN,1992,242289
Hungary,HUN,1993,140271
Hungary,HUN,1994,134423
Hungary,HUN,1995,142863
Hungary,HUN,1996,101406
Hungary,HUN,1997,110887
Hungary,HUN,1998,130937
Hungary,HUN,1999,107936
Hungary,HUN,2000,47559
Hungary,HUN,2001,64120
Hungary,HUN,2002,49362
Hungary,HUN,2003,30188
Hungary,HUN,2004,64409
Hungary,HUN,2005,50214
Hungary,HUN,2006,49342
Hungary,HUN,2007,50990
Hungary,HUN,2008,45963
Hungary,HUN,2009,32506
Hungary,HUN,2010,36593
Hungary,HUN,2011,42627
Hungary,HUN,2012,42510
Hungary,HUN,2013,44690
Hungary,HUN,2014,46190
Hungary,HUN,2015,63574
Hungary,HUN,2016,46957
Hungary,HUN,2017,47626
Hungary,HUN,2018,31780
Hungary,HUN,2019,38670
Hungary,HUN,2020,24510
Hungary,HUN,2021,30230
India,IND,1961,1049580
India,IND,1962,1103430
India,IND,1963,1026210
India,IND,1964,670500
India,IND,1965,925500
India,IND,1966,806800
India,IND,1967,660400
India,IND,1968,949500
India,IND,1969,958000
India,IND,1970,772100
India,IND,1971,775000
India,IND,1972,658000
India,IND,1973,461400
India,IND,1974,377900
India,IND,1975,472300
India,IND,1976,542000
India,IND,1977,432000
India,IND,1978,360100
India,IND,1979,359800
India,IND,1980,229300
India,IND,1981,295000
India,IND,1982,299000
India,IND,1983,339400
India,IND,1984,363500
India,IND,1985,330800
India,IND,1986,427200
India,IND,1987,388000
India,IND,1988,377300
India,IND,1989,417300
India,IND,1990,461000
India,IND,1991,604900
India,IND,1992,552200
India,IND,1993,549500
India,IND,1994,640300
India,IND,1995,666500
India,IND,1996,639200
India,IND,1997,721300
India,IND,1998,661100
India,IND,1999,705000
India,IND,2000,814800
India,IND,2001,563200
India,IND,2002,607600
India,IND,2003,591500
India,IND,2004,725200
India,IND,2005,785600
India,IND,2006,709900
India,IND,2007,598900
India,IND,2008,457700
India,IND,2009,658200
India,IND,2010,674700
India,IND,2011,593200
India,IND,2012,706000
India,IND,2013,843000
India,IND,2014,925000
India,IND,2015,889000
India,IND,2016,742000
India,IND,2017,1011190
India,IND,2018,993250
India,IND,2019,811810
India,IND,2020,860160
India,IND,2021,876041.94
Iran,IRN,1991,0
Iran,IRN,1992,0
Iran,IRN,1993,0
Iran,IRN,1994,0
Iran,IRN,1995,0
Iran,IRN,1996,0
Iran,IRN,1997,0
Iran,IRN,1998,0
Iran,IRN,1999,0
Iran,IRN,2000,0
Iran,IRN,2001,0
Iran,IRN,2002,0
Iran,IRN,2003,0
Iran,IRN,2004,0
Iran,IRN,2005,0
Iran,IRN,2006,0
Iran,IRN,2007,0
Iran,IRN,2008,0
Iran,IRN,2009,0
Iran,IRN,2010,0
Iran,IRN,2011,0
Iran,IRN,2012,0
Iran,IRN,2013,0
Iran,IRN,2014,0
Iran,IRN,2015,0
Iran,IRN,2016,0
Iran,IRN,2017,0
Iran,IRN,2018,0
Iran,IRN,2019,0
Iran,IRN,2020,0
Iran,IRN,2021,0
Ireland,IRL,1961,2600
Ireland,IRL,1962,4500
Ireland,IRL,1963,2700
Ireland,IRL,1964,2500
Ireland,IRL,1965,2600
Ireland,IRL,1966,3400
Ireland,IRL,1967,2400
Ireland,IRL,1968,2200
Ireland,IRL,1969,2400
Ireland,IRL,1970,2500
Ireland,IRL,1971,2500
Ireland,IRL,1972,1300
Ireland,IRL,1973,1000
Ireland,IRL,1974,1000
Ireland,IRL,1975,100
Ireland,IRL,1976,300
Ireland,IRL,1977,100
Ireland,IRL,1978,300
Ireland,IRL,1979,400
Ireland,IRL,1980,300
Ireland,IRL,1981,100
Ireland,IRL,1982,1300
Ireland,IRL,1983,1300
Ireland,IRL,1984,1375
Ireland,IRL,1985,1400
Ireland,IRL,1986,1000
Ireland,IRL,1987,1000
Ireland,IRL,1988,3100
Ireland,IRL,1989,3200
Ireland,IRL,1990,1900
Ireland,IRL,1991,2000
Ireland,IRL,1992,2717.72
Ireland,IRL,1993,3109.17
Ireland,IRL,1994,3532.37
Ireland,IRL,1995,3865.76
Ireland,IRL,1996,5205.85
Ireland,IRL,1997,4846.69
Ireland,IRL,1998,5400
Ireland,IRL,1999,2400
Ireland,IRL,2000,1700
Ireland,IRL,2001,1900
Ireland,IRL,2002,2000
Ireland,IRL,2003,4700
Ireland,IRL,2004,4500
Ireland,IRL,2005,5000
Ireland,IRL,2006,5300
Ireland,IRL,2007,3400
Ireland,IRL,2008,2500
Ireland,IRL,2009,3900
Ireland,IRL,2010,5600
Ireland,IRL,2011,3700
Ireland,IRL,2012,2900
Ireland,IRL,2013,2200
Ireland,IRL,2014,3000
Ireland,IRL,2015,3300
Ireland,IRL,2016,3400
Ireland,IRL,2017,2519
Ireland,IRL,2018,1620
Ireland,IRL,2019,2850
Ireland,IRL,2020,3270
Ireland,IRL,2021,2170
Israel,ISR,1961,750
Israel,ISR,1962,400
Israel,ISR,1963,550
Israel,ISR,1964,1150
Israel,ISR,1965,1950
Israel,ISR,1966,250
Israel,ISR,1967,550
Israel,ISR,1968,440
Israel,ISR,1969,390
Israel,ISR,1970,410
Israel,ISR,1971,950
Israel,ISR,1972,1040
Israel,ISR,1973,1040
Israel,ISR,1974,1250
Israel,ISR,1975,850
Israel,ISR,1976,500
Israel,ISR,1977,400
Israel,ISR,1978,650
Israel,ISR,1979,750
Israel,ISR,1980,900
Israel,ISR,1981,800
Israel,ISR,1982,450
Israel,ISR,1983,750
Israel,ISR,1984,300
Israel,ISR,1985,300
Israel,ISR,1986,300
Israel,ISR,1987,100
Israel,ISR,1988,700
Israel,ISR,1989,550
Israel,ISR,1990,450
Israel,ISR,1991,450
Israel,ISR,1992,550
Israel,ISR,1993,745
Israel,ISR,1994,738
Israel,ISR,1995,630
Israel,ISR,1996,530
Israel,ISR,1997,430
Israel,ISR,1998,330
Israel,ISR,1999,330
Israel,ISR,2000,291
Israel,ISR,2001,228
Israel,ISR,2002,331
Israel,ISR,2003,300
Israel,ISR,2004,300
Israel,ISR,2005,300
Israel,ISR,2006,288.64
Israel,ISR,2007,274.76
Israel,ISR,2008,249.48
Israel,ISR,2009,233.1
Israel,ISR,2010,202.08
Israel,ISR,2011,176
Israel,ISR,2012,145
Israel,ISR,2013,222
Israel,ISR,2014,343
Israel,ISR,2015,245
Israel,ISR,2016,231
Israel,ISR,2017,349
Israel,ISR,2018,444
Israel,ISR,2019,600
Israel,ISR,2020,848
Israel,ISR,2021,1317
Italy,ITA,1961,9600
Italy,ITA,1962,11330
Italy,ITA,1963,9480
Italy,ITA,1964,8520
Italy,ITA,1965,8260
Italy,ITA,1966,8440
Italy,ITA,1967,8930
Italy,ITA,1968,7530
Italy,ITA,1969,7890
Italy,ITA,1970,12030
Italy,ITA,1971,9940
Italy,ITA,1972,6000
Italy,ITA,1973,4810
Italy,ITA,1974,4510
Italy,ITA,1975,4800
Italy,ITA,1976,4500
Italy,ITA,1977,4500
Italy,ITA,1978,4500
Italy,ITA,1979,5600
Italy,ITA,1980,5500
Italy,ITA,1981,5300
Italy,ITA,1982,4800
Italy,ITA,1983,3500
Italy,ITA,1984,4700
Italy,ITA,1985,4700
Italy,ITA,1986,4500
Italy,ITA,1987,5100
Italy,ITA,1988,10600
Italy,ITA,1989,30300
Italy,ITA,1990,34400
Italy,ITA,1991,43720
Italy,ITA,1992,34603
Italy,ITA,1993,28713
Italy,ITA,1994,23199
Italy,ITA,1995,19756
Italy,ITA,1996,12193
Italy,ITA,1997,10272
Italy,ITA,1998,10989
Italy,ITA,1999,13800
Italy,ITA,2000,12107
Italy,ITA,2001,18334
Italy,ITA,2002,25264
Italy,ITA,2003,29624
Italy,ITA,2004,32478
Italy,ITA,2005,34464
Italy,ITA,2006,42670
Italy,ITA,2007,40615
Italy,ITA,2008,28110
Italy,ITA,2009,28655
Italy,ITA,2010,30872
Italy,ITA,2011,19123
Italy,ITA,2012,23987
Italy,ITA,2013,21445
Italy,ITA,2014,23044
Italy,ITA,2015,26240.4
Italy,ITA,2016,39510.5
Italy,ITA,2017,48528
Italy,ITA,2018,50910
Italy,ITA,2019,70980
Italy,ITA,2020,61880
Italy,ITA,2021,50800
Jamaica,JAM,1961,910
Jamaica,JAM,1962,940
Jamaica,JAM,1963,990
Jamaica,JAM,1964,930
Jamaica,JAM,1965,790
Jamaica,JAM,1966,1500
Jamaica,JAM,1967,2200
Jamaica,JAM,1968,2323
Jamaica,JAM,1969,1930
Jamaica,JAM,1970,1950
Jamaica,JAM,1971,2567
Jamaica,JAM,1972,2703
Jamaica,JAM,1973,1844
Jamaica,JAM,1974,2069
Jamaica,JAM,1975,2048
Jamaica,JAM,1976,2091
Jamaica,JAM,1977,3362
Jamaica,JAM,1978,5165
Jamaica,JAM,1979,4497
Jamaica,JAM,1980,3895
Jamaica,JAM,1981,4286
Jamaica,JAM,1982,3377
Jamaica,JAM,1983,3619
Jamaica,JAM,1984,4292
Jamaica,JAM,1985,4199
Jamaica,JAM,1986,4478
Jamaica,JAM,1987,4097
Jamaica,JAM,1988,3139
Jamaica,JAM,1989,3885
Jamaica,JAM,1990,3624
Jamaica,JAM,1991,3538
Jamaica,JAM,1992,4171
Jamaica,JAM,1993,4206
Jamaica,JAM,1994,4565
Jamaica,JAM,1995,3716
Jamaica,JAM,1996,3297
Jamaica,JAM,1997,2476
Jamaica,JAM,1998,1753
Jamaica,JAM,1999,1669
Jamaica,JAM,2000,1055
Jamaica,JAM,2001,1038
Jamaica,JAM,2002,836
Jamaica,JAM,2003,956
Jamaica,JAM,2004,727
Jamaica,JAM,2005,686
Jamaica,JAM,2006,622
Jamaica,JAM,2007,554
Jamaica,JAM,2008,506
Jamaica,JAM,2009,768
Jamaica,JAM,2010,682
Jamaica,JAM,2011,905
Jamaica,JAM,2012,986
Jamaica,JAM,2013,1069
Jamaica,JAM,2014,919
Jamaica,JAM,2015,963
Jamaica,JAM,2016,1039.3
Jamaica,JAM,2017,927
Jamaica,JAM,2018,856.53
Jamaica,JAM,2019,873
Jamaica,JAM,2020,924
Jamaica,JAM,2021,997
Japan,JPN,1961,20900
Japan,JPN,1962,11500
Japan,JPN,1963,8250
Japan,JPN,1964,8120
Japan,JPN,1965,8990
Japan,JPN,1966,7230
Japan,JPN,1967,8200
Japan,JPN,1968,7800
Japan,JPN,1969,6100
Japan,JPN,1970,5806
Japan,JPN,1971,5168
Japan,JPN,1972,5944
Japan,JPN,1973,4800
Japan,JPN,1974,4400
Japan,JPN,1975,4455
Japan,JPN,1976,4005
Japan,JPN,1977,4275
Japan,JPN,1978,3555
Japan,JPN,1979,3000
Japan,JPN,1980,2500
Japan,JPN,1981,1830
Japan,JPN,1982,2640
Japan,JPN,1983,2430
Japan,JPN,1984,2340
Japan,JPN,1985,2370
Japan,JPN,1986,1940
Japan,JPN,1987,1830
Japan,JPN,1988,1900
Japan,JPN,1989,2340
Japan,JPN,1990,1620
Japan,JPN,1991,1150
Japan,JPN,1992,1220
Japan,JPN,1993,1460
Japan,JPN,1994,1300
Japan,JPN,1995,710
Japan,JPN,1996,770
Japan,JPN,1997,800
Japan,JPN,1998,900
Japan,JPN,1999,1000
Japan,JPN,2000,600
Japan,JPN,2001,1000
Japan,JPN,2002,1000
Japan,JPN,2003,1000
Japan,JPN,2004,1000
Japan,JPN,2005,1000
Japan,JPN,2006,1000
Japan,JPN,2007,1100
Japan,JPN,2008,1200
Japan,JPN,2009,1150
Japan,JPN,2010,1091.87
Japan,JPN,2011,1114.88
Japan,JPN,2012,1149.42
Japan,JPN,2013,1164.66
Japan,JPN,2014,1130.12
Japan,JPN,2015,1110.48
Japan,JPN,2016,1107.13
Japan,JPN,2017,1115.28
Japan,JPN,2018,1138.62
Japan,JPN,2019,1150.75
Japan,JPN,2020,1158.66
Japan,JPN,2021,1166.58
Kazakhstan,KAZ,1992,81000
Kazakhstan,KAZ,1993,66000
Kazakhstan,KAZ,1994,42580
Kazakhstan,KAZ,1995,24320
Kazakhstan,KAZ,1996,22930
Kazakhstan,KAZ,1997,14920
Kazakhstan,KAZ,1998,11450
Kazakhstan,KAZ,1999,5600
Kazakhstan,KAZ,2000,9200
Kazakhstan,KAZ,2001,13600
Kazakhstan,KAZ,2002,26655
Kazakhstan,KAZ,2003,29293
Kazakhstan,KAZ,2004,31572
Kazakhstan,KAZ,2005,37800
Kazakhstan,KAZ,2006,32200
Kazakhstan,KAZ,2007,48526
Kazakhstan,KAZ,2008,34865
Kazakhstan,KAZ,2009,58000
Kazakhstan,KAZ,2010,55410
Kazakhstan,KAZ,2011,97940
Kazakhstan,KAZ,2012,51470
Kazakhstan,KAZ,2013,42786.9
Kazakhstan,KAZ,2014,34787
Kazakhstan,KAZ,2015,42338
Kazakhstan,KAZ,2016,76725
Kazakhstan,KAZ,2017,131178
Kazakhstan,KAZ,2018,136541
Kazakhstan,KAZ,2019,108129.65
Kazakhstan,KAZ,2020,118446.11
Kazakhstan,KAZ,2021,92509.37
Kyrgyzstan,KGZ,1992,0
Kyrgyzstan,KGZ,1993,0
Kyrgyzstan,KGZ,1994,0
Kyrgyzstan,KGZ,1995,0
Kyrgyzstan,KGZ,1996,0
Kyrgyzstan,KGZ,1997,0
Kyrgyzstan,KGZ,1998,0
Kyrgyzstan,KGZ,1999,0
Kyrgyzstan,KGZ,2000,0
Kyrgyzstan,KGZ,2001,0
Kyrgyzstan,KGZ,2002,0
Kyrgyzstan,KGZ,2003,839
Kyrgyzstan,KGZ,2004,953
Kyrgyzstan,KGZ,2005,841
Kyrgyzstan,KGZ,2006,733
Kyrgyzstan,KGZ,2007,1518
Kyrgyzstan,KGZ,2008,765
Kyrgyzstan,KGZ,2009,1445
Kyrgyzstan,KGZ,2010,1000
Kyrgyzstan,KGZ,2011,1050
Kyrgyzstan,KGZ,2012,1600
Kyrgyzstan,KGZ,2013,1400
Kyrgyzstan,KGZ,2014,1600
Kyrgyzstan,KGZ,2015,422
Kyrgyzstan,KGZ,2016,201
Kyrgyzstan,KGZ,2017,324.3
Kyrgyzstan,KGZ,2018,491
Kyrgyzstan,KGZ,2019,209.8
Kyrgyzstan,KGZ,2020,157.3
Kyrgyzstan,KGZ,2021,297
Land Locked Developing Countries (FAO),,1961,84430
Land Locked Developing Countries (FAO),,1962,85500
Land Locked Developing Countries (FAO),,1963,91275
Land Locked Developing Countries (FAO),,1964,81787
Land Locked Developing Countries (FAO),,1965,95474
Land Locked Developing Countries (FAO),,1966,115943
Land Locked Developing Countries (FAO),,1967,107807
Land Locked Developing Countries (FAO),,1968,103765
Land Locked Developing Countries (FAO),,1969,101090
Land Locked Developing Countries (FAO),,1970,111132
Land Locked Developing Countries (FAO),,1971,122026
Land Locked Developing Countries (FAO),,1972,106610
Land Locked Developing Countries (FAO),,1973,106386
Land Locked Developing Countries (FAO),,1974,104192
Land Locked Developing Countries (FAO),,1975,115871
Land Locked Developing Countries (FAO),,1976,117357
Land Locked Developing Countries (FAO),,1977,115517
Land Locked Developing Countries (FAO),,1978,101516
Land Locked Developing Countries (FAO),,1979,88501
Land Locked Developing Countries (FAO),,1980,80822
Land Locked Developing Countries (FAO),,1981,83704
Land Locked Developing Countries (FAO),,1982,85503
Land Locked Developing Countries (FAO),,1983,78867
Land Locked Developing Countries (FAO),,1984,61139
Land Locked Developing Countries (FAO),,1985,76794
Land Locked Developing Countries (FAO),,1986,71031
Land Locked Developing Countries (FAO),,1987,72824
Land Locked Developing Countries (FAO),,1988,68592
Land Locked Developing Countries (FAO),,1989,71486
Land Locked Developing Countries (FAO),,1990,67169
Land Locked Developing Countries (FAO),,1991,70423
Land Locked Developing Countries (FAO),,1992,265544.22
Land Locked Developing Countries (FAO),,1993,327589.5
Land Locked Developing Countries (FAO),,1994,244399
Land Locked Developing Countries (FAO),,1995,285231
Land Locked Developing Countries (FAO),,1996,253023
Land Locked Developing Countries (FAO),,1997,293075
Land Locked Developing Countries (FAO),,1998,254221
Land Locked Developing Countries (FAO),,1999,238062
Land Locked Developing Countries (FAO),,2000,244710.88
Land Locked Developing Countries (FAO),,2001,303276.28
Land Locked Developing Countries (FAO),,2002,362999
Land Locked Developing Countries (FAO),,2003,327166.62
Land Locked Developing Countries (FAO),,2004,412860
Land Locked Developing Countries (FAO),,2005,401276.16
Land Locked Developing Countries (FAO),,2006,380047.28
Land Locked Developing Countries (FAO),,2007,428371.56
Land Locked Developing Countries (FAO),,2008,458291.78
Land Locked Developing Countries (FAO),,2009,467223.8
Land Locked Developing Countries (FAO),,2010,494105.47
Land Locked Developing Countries (FAO),,2011,552778.25
Land Locked Developing Countries (FAO),,2012,549413.2
Land Locked Developing Countries (FAO),,2013,603723.94
Land Locked Developing Countries (FAO),,2014,539109.5
Land Locked Developing Countries (FAO),,2015,535896.3
Land Locked Developing Countries (FAO),,2016,606270.2
Land Locked Developing Countries (FAO),,2017,699980.2
Land Locked Developing Countries (FAO),,2018,672725.8
Land Locked Developing Countries (FAO),,2019,671122
Land Locked Developing Countries (FAO),,2020,640603.3
Land Locked Developing Countries (FAO),,2021,633787.06
Latvia,LVA,1992,6800
Latvia,LVA,1993,3800
Latvia,LVA,1994,3500
Latvia,LVA,1995,3600
Latvia,LVA,1996,5000
Latvia,LVA,1997,5500
Latvia,LVA,1998,7400
Latvia,LVA,1999,2200
Latvia,LVA,2000,3000
Latvia,LVA,2001,2600
Latvia,LVA,2002,3300
Latvia,LVA,2003,3800
Latvia,LVA,2004,2700
Latvia,LVA,2005,2500
Latvia,LVA,2006,800
Latvia,LVA,2007,1400
Latvia,LVA,2008,1100
Latvia,LVA,2009,2600
Latvia,LVA,2010,2600
Latvia,LVA,2011,2900
Latvia,LVA,2012,2400
Latvia,LVA,2013,5200
Latvia,LVA,2014,8900
Latvia,LVA,2015,11800
Latvia,LVA,2016,23100
Latvia,LVA,2017,29500
Latvia,LVA,2018,22500
Latvia,LVA,2019,27700
Latvia,LVA,2020,30000
Latvia,LVA,2021,26500
Least Developed Countries (FAO),,1961,225182
Least Developed Countries (FAO),,1962,227209
Least Developed Countries (FAO),,1963,245202
